"2017/02/03","820.1300","1527736.0000","823.1300","826.1300","819.3500"
"2017/02/02","818.2600","1686997.0000","815.0000","824.5600","812.0510"
"2017/02/01","815.2400","2246841.0000","824.0000","824.0000","812.2500"
"2017/01/31","820.1900","2017713.0000","819.5000","823.0700","813.4000"
"2017/01/30","823.8300","3514929.0000","837.0600","837.2300","821.0300"
"2017/01/27","845.0300","3751309.0000","859.0000","867.0000","841.9000"
"2017/01/26","856.9800","3452599.0000","859.0500","861.0000","850.5201"
"2017/01/25","858.4500","1657818.0000","853.5500","858.7936","849.7400"
"2017/01/24","849.5300","1686373.0000","846.9800","851.5200","842.2800"
"2017/01/23","844.4300","2456979.0000","831.6100","845.5428","828.7000"
"2017/01/20","828.1700","1304421.0000","829.0900","829.2400","824.6000"
"2017/01/19","824.3700","1068876.0000","829.0000","832.9999","823.9600"
"2017/01/18","829.0200","1026256.0000","829.8000","829.8100","824.0800"
"2017/01/17","827.4600","1440724.0000","830.0000","830.1800","823.2001"
"2017/01/13","830.9400","1289823.0000","831.0000","834.6500","829.5200"
"2017/01/12","829.5300","1349799.0000","828.3800","830.3800","821.0100"
"2017/01/11","829.8600","1323813.0000","826.6200","829.9000","821.4700"
"2017/01/10","826.0100","1196641.0000","827.0700","829.4100","823.1400"
"2017/01/09","827.1800","1408698.0000","826.3700","830.4300","821.6200"
"2017/01/06","825.2100","2014451.0000","814.9900","828.9600","811.5000"
"2017/01/05","813.0200","1339307.0000","807.5000","813.7400","805.9200"
"2017/01/04","807.7700","1514808.0000","809.8900","813.4300","804.1100"
"2017/01/03","808.0100","1958783.0000","800.6200","811.4350","796.8900"
"2016/12/30","792.4500","1735522.0000","803.2100","803.2850","789.6200"
"2016/12/29","802.8800","1057004.0000","802.3300","805.7500","798.1440"
"2016/12/28","804.5700","1202240.0000","813.3300","813.3300","802.4400"
"2016/12/27","809.9300","974738.0000","808.6800","816.0000","805.8000"
"2016/12/23","807.8000","764767.0000","808.0100","810.9696","805.1100"
"2016/12/22","809.6800","1132047.0000","809.1000","811.0700","806.0300"
"2016/12/21","812.2000","1457480.0000","815.7200","815.7200","805.1000"
"2016/12/20","815.2000","1270529.0000","813.3700","816.4900","811.0000"
"2016/12/19","812.5000","1263416.0000","809.2800","816.2200","804.5000"
"2016/12/16","809.8400","2597948.0000","818.3100","819.2000","808.1200"
"2016/12/15","815.6500","1768545.0000","817.3600","823.0000","812.0000"
"2016/12/14","817.8900","1797612.0000","815.9200","824.2600","812.7800"
"2016/12/13","815.3400","2104198.0000","812.3900","824.3000","811.9400"
"2016/12/12","807.9000","1627711.0000","804.8200","811.3500","804.5311"
"2016/12/09","809.4500","1900034.0000","799.3000","809.9500","798.0500"
"2016/12/08","795.1700","1611923.0000","792.9500","799.0000","787.9050"
"2016/12/07","791.4700","2026403.0000","779.9500","792.0000","773.5300"
"2016/12/06","776.1800","1733244.0000","780.1900","785.2800","773.3200"
"2016/12/05","778.2200","1685519.0000","770.0000","780.0000","766.9686"
"2016/12/02","764.4600","1696488.0000","761.9000","770.5000","759.0000"
"2016/12/01","764.3300","2863993.0000","778.5500","778.6000","753.3600"
"2016/11/30","775.8800","2272782.0000","789.1000","791.5100","773.1450"
"2016/11/29","789.4400","1560963.0000","788.3800","796.4400","785.3400"
"2016/11/28","785.7900","2569319.0000","778.3500","799.7400","778.1000"
"2016/11/25","780.2300","613549.0000","782.6100","782.9000","778.1900"
"2016/11/23","779.0000","1311228.0000","789.5200","789.5200","772.6500"
"2016/11/22","785.0000","1391312.0000","788.9900","793.7700","783.7400"
"2016/11/21","784.8000","1628530.0000","778.1000","786.5500","776.3000"
"2016/11/18","775.9700","1800135.0000","787.1700","791.2900","775.3500"
"2016/11/17","786.1600","1531650.0000","782.5000","788.9000","779.8500"
"2016/11/16","779.9800","1796559.0000","770.4200","783.5000","766.3300"
"2016/11/15","775.1600","2940057.0000","765.4700","780.2376","765.2200"
"2016/11/14","753.2200","3681471.0000","771.7600","771.7800","743.5900"
"2016/11/11","771.7500","3587879.0000","776.8100","777.2900","765.5400"
"2016/11/10","780.2900","5902116.0000","810.0000","810.0600","768.2300"
"2016/11/09","805.5900","3095105.0000","801.8300","811.7100","792.0350"
"2016/11/08","811.9800","1759885.0000","802.0300","816.0400","799.6200"
"2016/11/07","802.0300","1986464.0000","794.9500","805.0000","792.9000"
"2016/11/04","781.1000","1967620.0000","771.3000","788.4800","771.0043"
"2016/11/03","782.1900","2173340.0000","784.5000","790.0000","778.6300"
"2016/11/02","788.4200","2284886.0000","806.7600","806.7600","785.0000"
"2016/11/01","805.4800","2354652.0000","810.8700","813.9600","798.2600"
"2016/10/31","809.9000","2238967.0000","822.4300","822.6300","808.0000"
"2016/10/28","819.5600","4352704.0000","829.9400","839.0000","817.0000"
"2016/10/27","817.3500","2939601.0000","823.0100","826.5800","814.6100"
"2016/10/26","822.1000","1791756.0000","827.1200","827.7100","816.3500"
"2016/10/25","828.5500","1887068.0000","838.5000","838.5000","825.3005"
"2016/10/24","835.7400","1444851.0000","830.0900","837.9400","829.0400"
"2016/10/21","824.0600","1612418.0000","820.0000","824.2900","818.3100"
"2016/10/20","821.6300","1385811.0000","827.5600","828.4650","820.5500"
"2016/10/19","827.0900","1497429.0000","824.5200","829.8100","823.2050"
"2016/10/18","821.4900","2287485.0000","814.2100","828.8100","813.3300"
"2016/10/17","806.8400","1055806.0000","805.9900","813.4900","803.8300"
"2016/10/14","804.6000","1106895.0000","807.4500","810.0900","802.3200"
"2016/10/13","804.0800","1368311.0000","806.0700","806.5600","798.6200"
"2016/10/12","811.7700","905703.0000","811.9600","814.5000","808.5545"
"2016/10/11","809.5700","1719835.0000","814.1700","819.8600","807.3700"
"2016/10/10","814.1700","1489003.0000","803.9300","817.3800","802.2400"
"2016/10/07","800.7100","1163810.0000","805.9300","805.9400","796.8200"
"2016/10/06","803.0800","1098158.0000","804.0800","806.9450","800.5100"
"2016/10/05","801.2300","1209183.0000","806.0000","808.5000","800.7100"
"2016/10/04","802.7900","1257681.0000","805.0000","806.5000","799.6700"
"2016/10/03","800.3800","1487130.0000","802.5500","803.5400","796.2300"
"2016/09/30","804.0600","1628896.0000","803.6000","808.0900","801.5000"
"2016/09/29","802.6400","1348241.0000","807.2300","813.9100","800.8550"
"2016/09/28","810.0600","1469220.0000","804.0800","810.2500","802.7803"
"2016/09/27","810.7300","1362135.0000","801.8300","813.4900","801.8300"
"2016/09/26","802.6500","1431779.0000","809.8200","810.0800","800.4500"
"2016/09/23","814.9600","1411216.0000","815.1400","817.0000","812.7300"
"2016/09/22","815.9500","1757641.0000","810.0000","819.0600","807.7100"
"2016/09/21","805.0300","1346610.0000","801.2600","805.9100","796.0300"
"2016/09/20","799.7800","1049912.0000","800.0000","802.7500","798.2600"
"2016/09/19","795.3900","1146770.0000","801.1100","803.9900","793.5600"
"2016/09/16","797.9700","2129528.0000","799.0200","799.0200","793.6200"
"2016/09/15","801.2300","1563899.0000","790.0100","803.6450","788.6600"
"2016/09/14","790.4600","1313008.0000","787.5300","796.3300","787.5300"
"2016/09/13","788.7200","1808015.0000","794.0100","795.7900","784.3300"
"2016/09/12","798.8200","1861467.0000","784.5200","800.1700","783.5000"
"2016/09/09","788.4800","1882483.0000","798.7700","801.7500","788.0500"
"2016/09/08","802.8400","1176431.0000","805.2200","808.4200","801.0101"
"2016/09/07","807.9900","1145552.0000","807.9300","810.6000","803.7200"
"2016/09/06","808.0200","1989232.0000","798.3900","810.8900","795.4300"
"2016/09/02","796.8700","1349109.0000","795.2700","797.1000","793.2600"
"2016/09/01","791.4000","1303118.0000","791.9800","792.8900","786.3300"
"2016/08/31","789.8500","1070140.0000","789.6000","791.5700","787.2000"
"2016/08/30","791.9200","1190034.0000","792.8800","798.0000","789.4700"
"2016/08/29","795.8200","772876.0000","793.0500","798.5200","790.3200"
"2016/08/26","793.2200","1248466.0000","792.4900","799.4000","789.4069"
"2016/08/25","791.3000","1201902.0000","792.0000","794.7200","787.2300"
"2016/08/24","793.6000","1283824.0000","796.8600","798.4600","790.7600"
"2016/08/23","796.5900","916133.0000","800.4800","801.0000","795.9900"
"2016/08/22","796.9500","852892.0000","798.5100","799.3000","794.3300"
"2016/08/19","799.6500","1120336.0000","799.7900","801.2300","796.8800"
"2016/08/18","802.7500","864660.0000","805.3600","808.0000","801.6300"
"2016/08/17","805.4200","1064729.0000","800.0000","805.6300","796.3000"
"2016/08/16","801.1900","1056936.0000","803.5000","804.2600","797.0000"
"2016/08/15","805.9600","929916.0000","807.2100","811.3600","804.0300"
"2016/08/12","807.0500","896802.0000","805.0900","807.1900","803.6400"
"2016/08/11","808.2000","1281610.0000","810.4700","813.8790","806.0000"
"2016/08/10","808.4900","916595.0000","807.0500","810.8790","806.4900"
"2016/08/09","807.4800","1607256.0000","804.4900","813.3300","804.0600"
"2016/08/08","805.2300","1221422.0000","806.0000","807.6000","801.6900"
"2016/08/05","806.9300","1805900.0000","800.1100","807.2200","797.8100"
"2016/08/04","797.2500","1075295.0000","798.2400","800.2000","793.9200"
"2016/08/03","798.9200","1460553.0000","796.4700","799.5400","793.0200"
"2016/08/02","800.1200","1995240.0000","797.3300","802.3200","794.5300"
"2016/08/01","800.9400","3024763.0000","786.6700","807.4900","785.0400"
"2016/07/29","791.3400","5066995.0000","797.7100","803.9400","790.0000"
"2016/07/28","765.8400","3590254.0000","768.8400","768.9700","759.0900"
"2016/07/27","761.9700","1595341.0000","758.9700","764.4500","755.9300"
"2016/07/26","757.6500","1186574.0000","757.5200","759.2600","752.7503"
"2016/07/25","757.5200","1073258.0000","757.6800","759.8249","754.0700"
"2016/07/22","759.2800","1045450.0000","757.3200","759.4500","752.6550"
"2016/07/21","754.4100","953043.0000","757.0000","758.1500","751.5200"
"2016/07/20","757.0800","1124699.0000","754.0500","760.6400","754.0500"
"2016/07/19","753.4100","1521192.0000","749.8700","756.5900","748.4890"
"2016/07/18","753.2000","1927867.0000","737.9100","755.1369","736.5100"
"2016/07/15","735.6300","1614967.0000","741.0000","741.0000","734.6400"
"2016/07/14","735.8000","1069376.0000","733.9400","736.1400","730.5900"
"2016/07/13","729.4800","1020847.0000","735.5200","735.5200","729.0200"
"2016/07/12","732.5100","1328656.0000","731.9200","735.6000","727.5000"
"2016/07/11","727.2000","1432923.0000","719.4200","728.9289","718.8650"
"2016/07/08","717.7800","1492655.0000","710.5600","717.9000","708.1100"
"2016/07/07","707.2600","1057750.0000","710.1100","710.1700","700.6700"
"2016/07/06","708.9700","1444163.0000","699.8400","713.0000","699.0000"
"2016/07/05","704.8900","1421850.0000","705.0100","708.1200","699.1300"
"2016/07/01","710.2500","1548430.0000","705.1000","712.5300","703.7300"
"2016/06/30","703.5300","2110713.0000","697.6500","703.7700","694.9015"
"2016/06/29","695.1900","2154792.0000","694.2600","699.5000","692.6834"
"2016/06/28","691.2600","1910261.0000","691.3700","692.7399","684.8500"
"2016/06/27","681.1400","2909539.0000","682.4900","683.3250","672.6600"
"2016/06/24","685.2000","4767591.0000","690.1700","705.0000","684.9100"
"2016/06/23","714.8700","2121556.0000","710.5500","714.8800","700.2500"
"2016/06/22","710.4700","1452007.0000","714.0500","714.2100","705.8800"
"2016/06/21","708.8800","1492642.0000","710.0500","715.3800","704.6600"
"2016/06/20","706.1300","2282347.0000","710.3100","715.8700","705.4100"
"2016/06/17","704.2500","4112597.0000","721.3900","721.3900","701.1200"
"2016/06/16","724.2500","2246849.0000","727.9600","730.3900","715.5400"
"2016/06/15","732.1900","1157759.0000","734.9200","737.1500","731.3100"
"2016/06/14","733.2500","1327872.0000","729.3100","736.0000","726.5000"
"2016/06/13","731.8800","1166558.0000","729.8200","739.0000","729.8200"
"2016/06/10","733.1900","1452155.0000","735.9500","739.6400","730.5100"
"2016/06/09","742.5200","958731.0000","737.0700","743.9300","736.5000"
"2016/06/08","742.9300","1615601.0000","739.5000","743.8100","735.7650"
"2016/06/07","731.0900","1214733.0000","733.2700","736.7100","730.8000"
"2016/06/06","730.0600","1491771.0000","738.5000","738.5000","728.2900"
"2016/06/03","735.8600","1230030.0000","741.4900","741.4900","733.9100"
"2016/06/02","744.2700","1695221.0000","746.1000","747.3000","737.0000"
"2016/06/01","748.4600","1039582.0000","748.4700","751.3700","744.3400"
"2016/05/31","748.8500","2123407.0000","748.7600","753.4800","745.5700"
"2016/05/27","747.6000","1739463.0000","737.5100","747.9100","737.0100"
"2016/05/26","736.9300","1359797.0000","736.0000","741.1000","733.0000"
"2016/05/25","738.1000","1615382.0000","735.0000","739.8900","732.6000"
"2016/05/24","733.0300","1893201.0000","719.8500","734.2000","719.6450"
"2016/05/23","717.2500","1237493.0000","719.9800","723.4999","716.9400"
"2016/05/20","721.7100","1730353.0000","716.4600","727.7000","715.0100"
"2016/05/19","715.3100","1523254.0000","718.3000","720.5000","710.3050"
"2016/05/18","721.7800","1622966.0000","718.5000","725.5700","715.0200"
"2016/05/17","720.1900","1668702.0000","731.0600","735.8500","718.0000"
"2016/05/16","730.3000","1124740.0000","724.3200","732.6800","720.0000"
"2016/05/13","724.8300","1255038.0000","726.6200","731.2900","723.5100"
"2016/05/12","728.0700","1354049.0000","732.0000","735.3700","724.2700"
"2016/05/11","730.5500","1489772.0000","740.5200","740.8000","727.9025"
"2016/05/10","739.3800","1629685.0000","734.9600","740.0000","731.6100"
"2016/05/09","729.1300","1900579.0000","726.7000","734.2900","723.5000"
"2016/05/06","725.1800","1994510.0000","712.2000","725.9900","711.9500"
"2016/05/05","714.7100","1482730.0000","715.0000","717.5500","709.4501"
"2016/05/04","711.3700","1708120.0000","706.7700","715.0500","704.0500"
"2016/05/03","708.4400","1930313.0000","712.5000","713.3700","707.3300"
"2016/05/02","714.4100","1673095.0000","711.9200","715.4100","706.3600"
"2016/04/29","707.8800","2913286.0000","704.1200","712.1100","703.7800"
"2016/04/28","705.0600","3124368.0000","723.2900","729.2600","703.2000"
"2016/04/27","721.4600","3305829.0000","725.3200","727.1500","709.0800"
"2016/04/26","725.3700","2776678.0000","744.4200","745.5900","720.3200"
"2016/04/25","742.2100","2470543.0000","735.3500","744.8800","735.1000"
"2016/04/22","737.7700","7038718.0000","743.9100","753.9200","730.3700"
"2016/04/21","780.0000","3786960.0000","777.3100","781.6799","771.5500"
"2016/04/20","774.9200","1710652.0000","779.1600","779.6600","771.2700"
"2016/04/19","776.2500","2195959.0000","790.5000","790.9500","770.2700"
"2016/04/18","787.6800","1673385.0000","780.1900","788.5500","777.6100"
"2016/04/15","780.0000","1559707.0000","775.5000","780.9300","774.9301"
"2016/04/14","775.3900","1348242.0000","775.3600","779.6100","773.2200"
"2016/04/13","771.9100","1769568.0000","770.3100","775.7500","764.5908"
"2016/04/12","764.3200","1366589.0000","758.4300","764.9200","751.5650"
"2016/04/11","757.5400","1586524.0000","765.4500","767.2200","757.3400"
"2016/04/08","759.4700","1171831.0000","765.8700","767.1300","755.7700"
"2016/04/07","760.1200","1274258.0000","765.3200","769.3600","757.5000"
"2016/04/06","768.0700","1262942.0000","757.8400","768.4200","756.3000"
"2016/04/05","758.5700","1222899.0000","758.1300","762.8700","755.6000"
"2016/04/04","765.1200","1346216.0000","769.5100","772.4400","761.7850"
"2016/04/01","769.6700","1582377.0000","757.1600","770.0400","755.2000"
"2016/03/31","762.9000","1627359.0000","768.3400","769.0842","758.2500"
"2016/03/30","768.3400","2018489.0000","768.2100","777.3100","767.5800"
"2016/03/29","765.8900","1988867.0000","753.6800","767.1800","748.2900"
"2016/03/28","753.2800","1083237.0000","756.1700","758.3000","752.0400"
"2016/03/24","754.8400","1532760.0000","751.2000","757.5550","750.5000"
"2016/03/23","757.5600","1233396.0000","763.3500","765.3900","756.0300"
"2016/03/22","760.0500","1104542.0000","758.4400","765.0000","757.8750"
"2016/03/21","762.1600","1438431.0000","753.9100","763.3400","751.2700"
"2016/03/18","755.4100","2814010.0000","761.6300","762.1400","751.8200"
"2016/03/17","758.4800","2227732.0000","757.6500","765.3400","757.3600"
"2016/03/16","757.3600","1462328.0000","749.0500","759.0000","746.5000"
"2016/03/15","750.5700","1479737.0000","746.0200","753.0100","742.8400"
"2016/03/14","750.2400","1640531.0000","744.9700","754.2600","743.6625"
"2016/03/11","744.8700","1767725.0000","739.9500","744.9000","736.7000"
"2016/03/10","732.1700","2229615.0000","727.7900","736.5400","723.2900"
"2016/03/09","725.4100","1977088.0000","715.1650","726.2400","712.6600"
"2016/03/08","713.5300","2625740.0000","708.3900","722.2500","704.0000"
"2016/03/07","712.8000","3085143.0000","725.1500","727.2100","705.1400"
"2016/03/04","730.2200","2424117.0000","734.8000","735.0000","725.6200"
"2016/03/03","731.5900","2025542.0000","739.4800","741.0000","729.6300"
"2016/03/02","739.4800","1814990.0000","742.8700","743.1210","733.2500"
"2016/03/01","742.1700","3003534.0000","721.3000","742.3300","718.6400"
"2016/02/29","717.2200","2248577.0000","721.0000","730.6000","716.8400"
"2016/02/26","724.8600","2122722.0000","733.6000","736.1600","721.9392"
"2016/02/25","729.1200","1806153.0000","722.9300","729.5100","713.2300"
"2016/02/24","720.9000","1846479.0000","710.6100","721.2200","702.0200"
"2016/02/23","717.2900","2062573.0000","726.1000","730.9000","715.6700"
"2016/02/22","729.0500","1875263.0000","729.5100","734.8450","723.4500"
"2016/02/19","722.1100","1745074.0000","715.9000","724.0300","713.1200"
"2016/02/18","717.5100","2362978.0000","733.9600","736.0000","715.5500"
"2016/02/17","731.9700","2456691.0000","727.0000","733.7600","716.6100"
"2016/02/16","717.6400","2170580.0000","718.6500","722.8789","710.1800"
"2016/02/12","706.8900","2326729.0000","712.2100","716.0000","701.5800"
"2016/02/11","706.3600","3245164.0000","696.3400","712.3150","691.1900"
"2016/02/10","706.8500","3012501.0000","711.7900","723.2200","705.3900"
"2016/02/09","701.0200","4200412.0000","692.9500","720.9600","688.5000"
"2016/02/08","704.1600","4446576.0000","687.6800","704.5200","682.0100"
"2016/02/05","703.7600","5470489.0000","725.5000","726.7200","700.1400"
"2016/02/04","730.0300","5234019.0000","744.5900","745.2400","722.6001"
